Year	StatType	Terms	Statistic	P-Value	Additional Info
1986	ci_of_oddsratio	bacteria&infection,psychological&stress	0.15334053065091455	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: -0.8529249717929417-2.123179861833308    CI2: 3.08740768413271-5.196474500494322 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
1986	chisq		7.018557282482539	0.008066920307692661	
1987	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	-2.3617996773616166	0.018186466440095413	Reporting on z test of proportions.
1987	ci_of_oddsratio	bacteria&infection,psychological&stress	0.2638325403002467	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: -0.19451140306826908-2.111428161000581    CI2: 2.578627535561999-4.687029520049193 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
1987	chisq		4.01224044022527	0.045171087789589316	
1988	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	-2.3321782397613133	0.01969131642301529	Reporting on z test of proportions.
1988	ci_of_oddsratio	bacteria&infection,psychological&stress	0.2677780787189058	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: -0.28550690483647945-2.020283048019867    CI2: 2.1852596058231413-4.293150245658506 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
1988	chisq		3.9025160483893537	0.04821385077250117	
1989	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	-1.9962013238563503	0.04591201342352068	Reporting on z test of proportions.
1989	ci_of_oddsratio	bacteria&infection,psychological&stress	0.3333769653219736	1	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: -0.11583140303853268-1.9892187003865431    CI2: 1.756046281248286-3.8633800505581237 CIs ( NEED to add CIINFO for KM here.) OVERLAP. NOT SIGNIFICANT at CI LEVEL:0.99
1989	chisq		2.751216711868908	0.09718045148757147	
1990	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	-1.2456831833726922	0.212880729857283	Reporting on z test of proportions.
1990	ci_of_oddsratio	bacteria&infection,psychological&stress	0.5240346306865434	1	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 0.4201562737931457-2.1394787904266774    CI2: 1.3888130713333078-3.4956638588772355 CIs ( NEED to add CIINFO for KM here.) OVERLAP. NOT SIGNIFICANT at CI LEVEL:0.99
1990	chisq		0.8991162607576642	0.3430187846678171	
1991	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	-0.42106298321646596	0.6737090909791325	Reporting on z test of proportions.
1991	ci_of_oddsratio	bacteria&infection,psychological&stress	0.8266102107226663	1	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 1.4297414506011847-2.7202020674250003    CI2: 1.5348665633572605-3.4855692650340746 CIs ( NEED to add CIINFO for KM here.) OVERLAP. NOT SIGNIFICANT at CI LEVEL:0.99
1991	chisq		0.03371826190766953	0.8543073903404704	
1992	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	-1.2101835671654821	0.22620846226099445	Reporting on z test of proportions.
1992	ci_of_oddsratio	bacteria&infection,psychological&stress	0.6343438421740228	1	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 1.6747944488113315-2.859242615471482    CI2: 2.795155721663443-4.352445883081018 CIs ( NEED to add CIINFO for KM here.) OVERLAP. NOT SIGNIFICANT at CI LEVEL:0.99
1992	chisq		1.0000734506308804	0.3172927356132322	
1993	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	-0.9265494958101976	0.3541604872983565	Reporting on z test of proportions.
1993	ci_of_oddsratio	bacteria&infection,psychological&stress	0.7199150730674019	1	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 2.0157031518080317-3.0925521945625936    CI2: 2.802329519756617-4.293306531597966 CIs ( NEED to add CIINFO for KM here.) OVERLAP. NOT SIGNIFICANT at CI LEVEL:0.99
1993	chisq		0.5379539763725106	0.46328190402719016	
1994	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	-0.8805606757802122	0.3785556507498772	Reporting on z test of proportions.
