Date	A Term	A Count	B Term	B Count	AB Count	AB PMIDS	AB Pred Score	AB Pvalue	AB Sort Ratio	Total_count
2006	cervical cancer	14451	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	40966	249	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 10950365, 2289300, 7923150, 15221973, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 11916486, 4352374, 11016150, 56227, 15648196, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 165303, 7645423, 11296143, 11318248, 7558453, 6254649, 10777005, 8370621, 9634321, 7829255, 1387601, 12548206, 6282116, 15322520, 7721512, 9399651, 192436, 8110531, 12838087, 175946, 214407, 15497009, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 12064989, 2083290, 176392, 3841750, 16614679, 168937, 10703354, 6249764, 14709162, 8585888, 195975, 3007372, 16880169, 10760822, 10650799, 12020624, 8570805, 16502947]	0.41066277612103175	9.449198830237908e-127	0.006078211199531319	17712319
2006	cervical cancer	14451	hpv|human papillomavirus	15625	3163	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 15734974, 2983228, 12444178, 6329740, 16631880, 15541448, 15863374, 12556961, 11966387, 10793105, 14652239, 1648218, 1334560, 11291057, 16030305, 16949995, 15197783, 16586444, 3014503, 12525422, 12842378, 16597322, 11277828, 7658497, 8106758, 15241823, 15753008, 12838308, 12807939, 10406360, 15343380, 2167986, 1330933, 11880393, 11948269, 10515798, 8684105, 10632285, 11091143, 16291985, 16507827, 9358128, 10558980, 11754676, 2547512, 16099939, 16406226, 15894666, 15100338, 10572150, 11943255, 16950015, 10700419, 7892889, 9466522, 9163434, 14754700, 15840880, 10697063, 3039146, 9032384, 16991119, 16950021, 9495340, 10632284, 16394035, 11943256, 1349102, 8133532, 12077264, 12409715, 11070078, 16753240, 12845680, 12509400, 1649312, 10905528, 12807941, 9543448, 10881891, 11880410, 10626803, 8633069, 16362994, 12807940, 11287578, 8162070, 15550200, 7791438, 11902586, 15466212, 16950017, 14704767]	1.7603117577195826	0.0	0.202432	17712319
2007	cervical cancer	15806	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	42522	257	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 11916486, 4352374, 11016150, 56227, 15648196, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 165303, 7645423, 11296143, 11318248, 7558453, 6254649, 10777005, 8370621, 9634321, 7829255, 1387601, 12548206, 6282116, 15322520, 7721512, 9399651, 192436, 8110531, 12838087, 175946, 214407, 15497009, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 12064989, 2083290, 17610742, 176392, 3841750, 16614679, 168937, 10703354, 6249764, 14709162, 8585888, 195975, 3007372, 16880169, 18080353, 10760822]	0.40622567437886903	2.3503457773233676e-125	0.0060439302008372135	18431136
2007	cervical cancer	15806	hpv|human papillomavirus	17146	3690	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 11966387, 17602732, 10793105, 14652239, 1648218, 1334560, 11291057, 16030305, 16949995, 15197783, 16586444, 3014503, 17942871, 12525422, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 15241823, 15753008, 12838308, 12807939, 10406360, 15343380, 2167986, 1330933, 11880393, 11948269, 10515798, 8684105, 10632285, 11091143, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 16099939, 16406226, 15894666, 15100338, 10572150, 11943255, 16950015, 10700419, 7892889, 9466522, 9163434, 14754700, 15840880, 10697063, 3039146, 17237032, 9032384, 16991119, 16950021, 9495340, 17603495, 10632284, 16394035, 11943256, 1349102, 8133532, 12077264, 12409715, 17370513, 11070078, 16753240, 12845680, 12509400, 1649312, 10905528, 12807941, 9543448]	1.8146040320191836	0.0	0.21521054473346554	18431136
2008	cervical cancer	17270	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	44089	263	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 18572051, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 8394744, 8683638, 1663652, 11916486, 4352374, 11016150, 56227, 15648196, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 165303, 7645423, 11296143, 11318248, 7558453, 18812695, 6254649, 10777005, 8370621, 9634321, 7829255, 1387601, 12548206, 6282116, 15322520, 7721512, 9399651, 192436, 8110531, 12838087, 175946, 214407, 15497009, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 12064989, 2083290, 17610742, 176392, 18077644, 3841750, 16614679, 18719677, 168937, 10703354, 6249764, 14709162, 8585888, 195975]	0.3961220608926602	3.536793277922839e-122	0.005965206740910431	19189069
2008	cervical cancer	17270	hpv|human papillomavirus	18813	4241	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 11966387, 17602732, 10793105, 14652239, 1648218, 1334560, 11291057, 16030305, 16949995, 15197783, 16586444, 3014503, 17942871, 12525422, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 18847553, 15241823, 15753008, 12838308, 12807939, 10406360, 15343380, 2167986, 1330933, 11880393, 11948269, 10515798, 18847555, 18852164, 8684105, 10632285, 11091143, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 16099939, 16406226, 15894666, 15100338, 10572150, 11943255, 16950015, 10700419, 7892889, 9466522, 9163434, 14754700, 15840880, 10697063, 3039146, 17237032, 9032384, 16991119, 16950021, 9495340, 17603495, 10632284, 16394035, 18805733, 11943256, 1349102, 8133532, 12077264, 12409715, 17370513, 11070078, 16753240, 12845680]	1.858660161959241	0.0	0.22542922447243927	19189069
2009	cervical cancer	18905	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	45641	272	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 18572051, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 11916486, 4352374, 11016150, 56227, 15648196, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 165303, 7645423, 11296143, 11318248, 7558453, 18812695, 6254649, 10777005, 8370621, 9634321, 19295468, 7829255, 1387601, 12548206, 6282116, 15322520, 7721512, 9399651, 192436, 8110531, 18830380, 12838087, 175946, 214407, 15497009, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 12064989, 2083290, 17610742, 176392, 18077644, 3841750, 16614679, 18719677, 168937, 10703354]	0.39280224916797385	4.118457291617898e-121	0.005959553909861747	19974534
2009	cervical cancer	18905	hpv|human papillomavirus	20658	4882	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 11966387, 17602732, 10793105, 19135222, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 16586444, 3014503, 17942871, 12525422, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 18847553, 15241823, 19330833, 15753008, 12838308, 12807939, 10406360, 15343380, 2167986, 1330933, 11880393, 11948269, 10515798, 18847555, 18852164, 8684105, 10632285, 11091143, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 16099939, 16406226, 15894666, 15100338, 10572150, 11943255, 16950015, 10700419, 7892889, 9466522, 9163434, 14754700, 15840880, 10697063, 3039146, 17237032, 9032384, 16991119, 16950021, 9495340, 17603495, 10632284, 16394035, 18805733, 11943256, 1349102, 8133532, 12077264]	1.9062799960617736	0.0	0.2363249104463162	19974534
2010	cervical cancer	20593	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	47221	274	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 18572051, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 11916486, 4352374, 11016150, 56227, 15648196, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 165303, 7645423, 11296143, 11318248, 7558453, 18812695, 6254649, 10777005, 8370621, 9634321, 19295468, 7829255, 1387601, 12548206, 6282116, 15322520, 7721512, 9399651, 192436, 8110531, 18830380, 12838087, 175946, 214407, 15497009, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 12064989, 2083290, 17610742, 176392, 18077644, 3841750, 16614679, 18719677, 168937, 10703354]	0.37272590059725674	8.469751916606967e-115	0.005802503123610258	20804906
2010	cervical cancer	20593	hpv|human papillomavirus	22566	5503	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 16586444, 3014503, 17942871, 12525422, 20089449, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 18847553, 15241823, 19330833, 15753008, 12838308, 12807939, 10406360, 15343380, 2167986, 1330933, 11880393, 11948269, 10515798, 18847555, 18852164, 8684105, 10632285, 11091143, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 16099939, 16406226, 15894666, 11943255, 10572150, 15100338, 16950015, 10700419, 7892889, 9466522, 20841605, 9163434, 14754700, 15840880, 10697063, 3039146, 17237032, 9032384, 16991119, 17603495, 16950021, 9495340, 10632284, 16394035, 11943256]	1.939622237070074	0.0	0.24386244793051493	20804906
2011	cervical cancer	22364	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	48877	277	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 18572051, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 11916486, 4352374, 11016150, 56227, 15648196, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 165303, 7645423, 11296143, 11318248, 7558453, 18812695, 6254649, 10777005, 8370621, 9634321, 19295468, 7829255, 1387601, 12548206, 6282116, 15322520, 7721512, 9399651, 192436, 8110531, 18830380, 12838087, 175946, 214407, 15497009, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 12064989, 21837784, 2083290, 17610742, 176392, 18077644, 3841750, 16614679, 18719677]	0.3559889708329961	1.5354775427413048e-109	0.005667287272132087	21681503
2011	cervical cancer	22364	hpv|human papillomavirus	24578	6168	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 16586444, 3014503, 17942871, 12525422, 21471563, 20473886, 20089449, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 18847553, 15241823, 19330833, 15753008, 12838308, 12807939, 10406360, 15343380, 2167986, 1330933, 11880393, 11948269, 10515798, 18847555, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 16099939, 16406226, 15894666, 11943255, 10572150, 21684207, 15100338, 16950015, 10700419, 7892889, 9466522, 20841605, 9163434, 14754700, 15840880, 10697063, 3039146, 17237032, 21865084, 9032384, 16991119, 17603495]	1.9713061252692512	0.0	0.2509561396370738	21681503
2012	cervical cancer	24462	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	50626	291	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 11916486, 4352374, 11016150, 56227, 22759856, 15648196, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 165303, 7645423, 11296143, 11318248, 7558453, 18812695, 6254649, 10777005, 8370621, 9634321, 19295468, 7829255, 1387601, 12548206, 6282116, 15322520, 7721512, 22441255, 9399651, 192436, 8110531, 18830380, 12838087, 175946, 214407, 22531636, 15497009, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 22424592, 12064989, 21837784, 2083290, 17610742]	0.36251434341056826	1.4679852636715796e-111	0.005748034606723818	22627076
2012	cervical cancer	24462	hpv|human papillomavirus	26817	6913	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 21471563, 23199966, 20473886, 22711081, 20089449, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 15343380, 2167986, 22075171, 1330933, 11880393, 11948269, 10515798, 18847555, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 16099939, 16406226, 15894666, 11943255, 10572150, 21684207, 15100338, 16950015, 10700419, 7892889, 9466522, 20841605, 9163434, 14754700, 15840880]	2.0	0.0	0.2577842413394489	22627076
2013	cervical cancer	26696	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	52255	295	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 11916486, 4352374, 11016150, 56227, 22759856, 15648196, 8686697, 10721464, 766960, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 11296143, 11318248, 7558453, 18812695, 6254649, 10777005, 8370621, 9634321, 19295468, 7829255, 23215902, 1387601, 12548206, 6282116, 15322520, 7721512, 22441255, 9399651, 192436, 8110531, 18830380, 12838087, 175946, 214407, 22531636, 15497009, 1330912, 7263972, 9626354, 8665469, 176115, 2547521, 175945, 169365, 22424592, 12064989]	0.34657018026435177	1.6017914102538995e-106	0.00564539278537939	23614057
2013	cervical cancer	26696	hpv|human papillomavirus	29343	7699	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 22711081, 20089449, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 23635684, 15343380, 2167986, 23519301, 22075171, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 16099939, 16406226, 15894666, 11943255, 10572150, 21684207, 15100338, 16950015, 10700419, 7892889, 9466522]	2.0	0.0	0.2623794431380568	23614057
2014	cervical cancer	29115	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	53930	309	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 24338632, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 4352374, 11916486, 11016150, 22759856, 56227, 15648196, 10721464, 766960, 8686697, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 11318248, 11296143, 7558453, 18812695, 6254649, 10777005, 8370621, 24008290, 9634321, 19295468, 7829255, 23215902, 12548206, 6282116, 1387601, 15322520, 8110531, 7721512, 22441255, 9399651, 192436, 18830380, 12838087, 214407, 175946, 24338606, 22531636, 15497009, 8665469, 9626354, 1330912, 7263972, 176115, 169365, 2547521]	0.35258862220528764	2.252439334117528e-108	0.005729649545707398	24655223
2014	cervical cancer	29115	hpv|human papillomavirus	32030	8555	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 24192252, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 22711081, 20089449, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 25167164, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 24390348, 23635684, 15343380, 2167986, 23519301, 22075171, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 16099939, 16406226, 15894666, 11943255, 10572150, 21684207, 15100338, 16950015]	2.0	0.0	0.26709334998438966	24655223
2015	cervical cancer	31787	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	55591	315	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 24338632, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 4352374, 11916486, 11016150, 22759856, 56227, 15648196, 10721464, 766960, 8686697, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 11318248, 11296143, 7558453, 18812695, 6254649, 10777005, 8370621, 24008290, 9634321, 19295468, 7829255, 23215902, 12548206, 6282116, 1387601, 15322520, 8110531, 7721512, 22441255, 9399651, 192436, 18830380, 12838087, 214407, 175946, 24338606, 22531636, 15497009, 8665469, 9626354, 1330912, 7263972, 176115, 169365, 2547521]	0.3400110601418394	2.218825978514616e-104	0.005666384846467953	25745403
2015	cervical cancer	31787	hpv|human papillomavirus	34744	9401	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 24192252, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 22711081, 20089449, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 25167164, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 24390348, 23635684, 15343380, 2167986, 23519301, 22075171, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 16099939, 16406226, 15894666, 11943255, 10572150, 21684207, 15100338, 16950015]	2.0	0.0	0.27057909279300024	25745403
2016	cervical cancer	34302	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	57295	322	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 24338632, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 4352374, 11916486, 11016150, 22759856, 56227, 15648196, 10721464, 766960, 8686697, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 27339696, 11318248, 11296143, 7558453, 18812695, 6254649, 10777005, 8370621, 24008290, 9634321, 19295468, 7829255, 23215902, 12548206, 6282116, 1387601, 15322520, 8110531, 7721512, 22441255, 9399651, 192436, 18830380, 12838087, 214407, 175946, 24338606, 22531636, 15497009, 8665469, 9626354, 1330912, 7263972, 176115, 169365]	0.33268044014952053	4.605809788780341e-102	0.00562003665241295	26864373
2016	cervical cancer	34302	hpv|human papillomavirus	37523	10213	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 24192252, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 22711081, 20089449, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 25167164, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 24390348, 23635684, 26944243, 15343380, 2167986, 23519301, 22075171, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 27340003, 16099939, 16406226, 15894666, 11943255, 10572150, 21684207]	2.0	0.0	0.27217972976574367	26864373
2017	cervical cancer	36937	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	59007	329	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 24338632, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 4352374, 11916486, 11016150, 22759856, 56227, 15648196, 10721464, 766960, 8686697, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 27339696, 11318248, 11296143, 7558453, 18812695, 6254649, 10777005, 8370621, 24008290, 9634321, 19295468, 7829255, 23215902, 12548206, 6282116, 1387601, 15322520, 8110531, 7721512, 22441255, 29025633, 9399651, 192436, 18830380, 12838087, 214407, 175946, 24338606, 22531636, 15497009, 8665469, 9626354, 1330912, 7263972, 176115]	0.325278767029842	1.0128354651292278e-99	0.005575609673428576	27993887
2017	cervical cancer	36937	hpv|human papillomavirus	40269	10983	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 24192252, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 28369882, 22711081, 20089449, 28112728, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 25167164, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 24390348, 23635684, 26944243, 15343380, 2167986, 23519301, 22075171, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 27340003, 16099939, 16406226, 15894666, 11943255]	2.0	0.0	0.272740817998957	27993887
