Date	A Term	A Count	B Term	B Count	AB Count	AB PMIDS	AB Pred Score	AB Pvalue	AB Sort Ratio	Total_count
2000	peptic ulcer	15019	psychological&stress	5789	18	[6378441, 3770362, 8984017, 8648050, 1506508, 9492856, 1888833, 10633828, 7388642, 3091469, 1557923, 1421562, 1459517, 10347604, 13538220, 9479996, 8260734, 13009503]	0.023039511017485893	8.698133854888966e-05	0.003109345310070824	13983238
2001	peptic ulcer	15431	bacteria&infection	14899	78	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 9146793, 10770809, 10682319, 10571799, 10415051, 8757808, 8500909, 1563786, 10998171, 2388131, 7868233, 1455197, 6740211, 7883217, 1782415, 9038568, 10780581, 9632154, 9175205, 11254625, 9952231, 2072787, 9840297, 8995943, 1519673, 9647021, 9398886, 9701012, 9479642, 9431900, 8404959, 1759135, 9529633, 9606905, 10680084, 8722397, 4073078, 10994036, 11022797, 10520728, 11552923, 24394463, 11374051, 3813480, 10778805, 7754615, 11673732, 1949918, 11045091, 9629313, 1983419, 12207204, 8235170, 9878336, 11772247, 10099067, 10367480, 9386268, 3310428, 11218410, 10410512, 10365510, 11143286, 8851668, 2094841, 2734863, 7877428, 8520021, 11019635, 2489238, 8283621, 8823786]	0.1054993876275891	4.1949809310115686e-29	0.005235250687965635	14520778
2001	peptic ulcer	15431	psychological&stress	6345	18	[6378441, 3770362, 8984017, 8648050, 1506508, 9492856, 1888833, 10633828, 7388642, 3091469, 1557923, 1421562, 1459517, 10347604, 13538220, 9479996, 8260734, 13009503]	0.020809290989777372	0.0002307166511149263	0.0028368794326241137	14520778
2002	peptic ulcer	15846	bacteria&infection	16102	84	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 12126754, 9146793, 10770809, 10682319, 10571799, 10415051, 8757808, 8500909, 1563786, 10998171, 2388131, 7868233, 1455197, 6740211, 7883217, 1782415, 9038568, 10780581, 9632154, 9175205, 11254625, 9952231, 2072787, 9840297, 12376027, 8995943, 12090380, 1519673, 9647021, 9398886, 9701012, 9479642, 9431900, 8404959, 1759135, 17031225, 9529633, 9606905, 10680084, 8722397, 4073078, 10994036, 11022797, 10520728, 11552923, 24394463, 11374051, 3813480, 12592807, 10778805, 7754615, 11673732, 1949918, 11045091, 9629313, 1983419, 12207204, 8235170, 9878336, 11772247, 10099067, 10367480, 9386268, 3310428, 11218410, 10410512, 10365510, 11143286, 12592813, 8851668, 2094841, 2734863, 7877428, 8520021, 11019635, 2489238, 8283621, 8823786]	0.11275172306383349	1.8198093771557642e-31	0.00521674326170662	15096257
2002	peptic ulcer	15846	psychological&stress	6968	22	[6378441, 3770362, 8984017, 12492176, 8648050, 1506508, 9492856, 1888833, 10633828, 7388642, 12271107, 12465722, 3091469, 12089851, 1557923, 1459517, 1421562, 10347604, 13538220, 9479996, 13009503, 8260734]	0.0263029030955102	8.661036369719598e-06	0.0031572904707233064	15096257
2003	peptic ulcer	16305	bacteria&infection	17334	90	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 12126754, 9146793, 10770809, 10682319, 10571799, 10415051, 8757808, 8500909, 1563786, 11991099, 10998171, 2388131, 7868233, 1455197, 6740211, 7883217, 1782415, 9038568, 10780581, 9632154, 9175205, 14621450, 11254625, 9952231, 2072787, 9840297, 12376027, 8995943, 12090380, 1519673, 9647021, 9398886, 9701012, 9479642, 15075463, 9431900, 8404959, 14529149, 1759135, 17031225, 9529633, 9606905, 12825865, 10680084, 8722397, 4073078, 10994036, 11022797, 10520728, 11552923, 24394463, 11374051, 3813480, 12592807, 10778805, 7754615, 11673732, 1949918, 11045091, 9629313, 1983419, 12207204, 8235170, 14532918, 9878336, 11772247, 10099067, 10367480, 9386268, 3310428, 11218410, 10410512, 10365510, 11143286, 12592813, 8851668, 2094841, 2734863, 7877428, 8520021, 11019635, 2489238, 8283621, 8823786]	0.119971772731178	7.962739770152417e-34	0.005192107995846314	15725045
2003	peptic ulcer	16305	psychological&stress	7558	23	[6378441, 3770362, 8984017, 12492176, 8648050, 1506508, 9492856, 1888833, 10633828, 7388642, 12271107, 12465722, 12948263, 3091469, 12089851, 1557923, 1459517, 1421562, 10347604, 13538220, 9479996, 13009503, 8260734]	0.026010163821492516	8.087129759842754e-06	0.003043133103995766	15725045
2004	peptic ulcer	16715	bacteria&infection	18638	98	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 12126754, 9146793, 10770809, 10682319, 10571799, 10415051, 8757808, 8500909, 1563786, 11991099, 10998171, 2388131, 7868233, 1455197, 6740211, 15567983, 7883217, 1782415, 9038568, 10780581, 9632154, 9175205, 14621450, 11254625, 9952231, 2072787, 9840297, 14696399, 12376027, 8995943, 12090380, 1519673, 9647021, 9398886, 9701012, 9479642, 15075463, 9431900, 8404959, 14529149, 1759135, 17031225, 9529633, 9606905, 12825865, 10680084, 8722397, 4073078, 15598083, 10994036, 11022797, 10520728, 15160301, 11552923, 24394463, 11374051, 3813480, 12592807, 10778805, 7754615, 11673732, 1949918, 11045091, 9629313, 1983419, 12207204, 8235170, 15603370, 14532918, 9878336, 11772247, 10099067, 10367480, 9386268, 3310428, 15693195, 11218410, 10410512, 10365510, 11143286, 12592813, 8851668, 2094841, 15765769, 2734863, 7877428, 8520021, 15311710, 11019635, 2489238, 8283621, 8823786]	0.13200301733980355	1.2217134970136418e-37	0.005258074900740423	16370140
2004	peptic ulcer	16715	psychological&stress	8244	24	[6378441, 3770362, 8984017, 12492176, 8648050, 1506508, 9492856, 1888833, 10633828, 7388642, 12271107, 12465722, 12948263, 3091469, 12089851, 1557923, 1459517, 1421562, 15038093, 10347604, 13538220, 9479996, 13009503, 8260734]	0.025523627271595777	8.342232874913315e-06	0.002911208151382824	16370140
2005	peptic ulcer	17068	bacteria&infection	20002	110	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 12126754, 9146793, 10770809, 10682319, 10571799, 10415051, 15882248, 8757808, 8500909, 1563786, 11991099, 15548540, 10998171, 2388131, 16103430, 7868233, 16170763, 1455197, 6740211, 15567983, 7883217, 1782415, 9038568, 10780581, 9632154, 9175205, 14621450, 11254625, 9952231, 2072787, 9840297, 14696399, 12376027, 8995943, 12090380, 1519673, 9647021, 9398886, 9701012, 9479642, 15075463, 16319788, 9431900, 8404959, 14529149, 1759135, 17031225, 9529633, 9606905, 12825865, 10680084, 15864099, 8722397, 16200253, 4073078, 15598083, 10994036, 11022797, 10520728, 15160301, 11552923, 24394463, 15735566, 11374051, 3813480, 12592807, 10778805, 7754615, 15989117, 11673732, 1949918, 11045091, 15532848, 9629313, 1983419, 12207204, 8235170, 15603370, 14532918, 9878336, 11772247, 10099067, 16623058, 10367480, 9386268, 3310428, 15693195, 11218410, 10410512, 10365510, 11143286, 12592813, 8851668, 2094841]	0.1540681782640509	1.67266655148495e-44	0.005499450054994501	17025946
